publication_country_name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Total,36,38,41,27,46,35,36,31,44,43,51,54,80,101,120,107,135,143,179,201,195,229,322,328,558,1110
